Dream Castle,Ujico,2016,https://www.discogs.com/release/10302366,Electronic,Dance-pop|Electro|Techno
Imperial,Denzel Curry,2016,https://www.discogs.com/master/1125377,Hip Hop,
In My Room,Jacob Collier,2016,https://www.discogs.com/master/1083109,Jazz,
Love Story,Snail's House,2016,https://www.discogs.com/release/10799076,Electronic,Techno
Moshi Moshi,Moe Shop,2016,https://www.discogs.com/master/2037907,Funk / Soul,
Noragami Aragoto Original Soundtrack - Noragami No Oto 2,Taku Iwasaki,2016,https://www.discogs.com/release/13310098,Stage & Screen,
Ordinary Songs,Snail's House,2016,https://www.discogs.com/release/10799039,Electronic,Chillwave|Techno
Ordinary Songs 2,Snail's House,2016,https://www.discogs.com/release/10799056,Electronic,Chillwave|Techno
Page Two,Twice,2016,https://www.discogs.com/master/1093086,Pop,K-pop
Stoney,Post Malone,2016,https://www.discogs.com/master/1104653,Hip Hop,RnB/Swing
VA​-​11 HALL​-​A - Second Round,Garoad,2016,https://www.discogs.com/release/8142804,Electronic|Stage & Screen,Soundtrack|Synthwave
Vroom Vroom EP,Charli XCX,2016,https://www.discogs.com/master/966120,Pop,
사춘기 상,Akdong Musician,2016,https://www.discogs.com/master/1049121,"Folk, World, & Country|Pop",Folk|K-pop
Aimer ‎– Best Selection ~Blanc~,Aimer,2017,https://www.discogs.com/release/15259484,Pop,J-pop
B4E,Yung Bae,2017,https://www.discogs.com/master/1577949,Electronic,Disco|Vaporwave
Best Selection ~Noir~,Aimer,2017,https://www.discogs.com/release/11991441,Pop|Rock,J-pop
Crypt Of The Necrodancer,Danny Baranowsky,2017,https://www.discogs.com/master/1231160,Electronic|Stage & Screen,Soundtrack|Video Game Music
Fantasy,Night Tempo,2017,https://www.discogs.com/master/1185100,Electronic|Pop,J-pop|Nu-Disco|Vaporwave
Gay and Dead,Trial of the Golden Witch,2017,https://www.discogs.com/release/13813914,Hip Hop,
Nighty Tape,Night Tempo,2017,https://www.discogs.com/master/1287994,Electronic|Funk / Soul|Hip Hop|Pop,Experimental|Funk|Vaporwave
Ordinary Songs 3,Snail's House,2017,https://www.discogs.com/release/10799060,Electronic,Chillwave|Techno
Sailorwave II,マクロスMACROSS 82-99,2017,https://www.discogs.com/master/1368176,Electronic,Funk|Nu-Disco|Vaporwave
"The Red, White, And Black",Demondice,2017,https://www.discogs.com/release/17637523,Electronic|Hip Hop,Electro Swing
The Search For Everything,John Mayer,2017,https://www.discogs.com/master/1164931,Rock,Soft Rock
Twicetagram,Twice,2017,https://www.discogs.com/master/1352453,Pop,K-pop
VA-11 HALL-A EX - Bonus Tracks Collection,Garoad,2017,https://www.discogs.com/release/11492077,Electronic,Ambient|Synthwave|Vaporwave
[FLOWERS],Snail's House,2017,,Electronic,Breakcore|Drum n Bass|Dubstep|Happy Hardcore
アイドル、さくら,マクロスMACROSS 82-99,2017,https://www.discogs.com/master/1358959,Electronic,Nu-Disco|Vaporwave
?,Xxxtentacion,2018,https://www.discogs.com/master/1372458,Hip Hop|Rock,Alternative Rock|Emo
American Saikoro,Demondice,2018,https://www.discogs.com/release/17637304,Hip Hop,
Goodbye & Good Riddance,Juice WRLD,2018,https://www.discogs.com/master/1456983,Hip Hop|Rock,Emo
Iridescence,Brockhampton,2018,https://www.discogs.com/master/1426558,Hip Hop,Contemporary R&B|Experimental|Hardcore Hip-Hop|Pop Rap
L'été,Snail's House,2018,https://www.discogs.com/release/12343171,Electronic,Experimental
Marc Rebillet,Marc Rebillet,2018,https://www.discogs.com/release/13929025,Electronic|Funk / Soul|Non-Music|Pop,Comedy|Funk|Rhythm & Blues|Soul
Moe Moe,Moe Shop,2018,https://www.discogs.com/master/1444293,Electronic,House
Moonrise,Night Tempo,2018,https://www.discogs.com/master/1366848,Electronic|Pop,Disco|J-pop|Vaporwave
Ordinary Songs 4,Snail's House,2018,https://www.discogs.com/release/11872981,Electronic,Chillwave|Techno
RWBY Volume 5 Soundtrack,Jeff Williams,2018,https://www.discogs.com/release/12373786,Rock|Stage & Screen,Score|Soundtrack
Snö,Snail's House,2018,https://www.discogs.com/release/11873016,Electronic,Chillwave
Summer Nights,Twice,2018,https://www.discogs.com/master/1397975,Pop,K-pop
Summer Touch ,マクロスMACROSS 82-99,2018,https://www.discogs.com/master/1504571,Electronic,Funk|Vaporwave
Yes Or Yes,Twice,2018,https://www.discogs.com/master/1462266,Pop,K-pop
✴,Trial of the Golden Witch,2018,,,Experimental
Bae 5,Yung Bae,2019,https://www.discogs.com/master/1581145,Electronic,Disco|Vaporwave
Death Race For Love,Juice WRLD,2019,https://www.discogs.com/master/1560692,Hip Hop,
GINGER,BROCKHAMPTON,2019,https://www.discogs.com/master/1645717,Hip Hop,
Hot Pink,Doja Cat,2019,https://www.discogs.com/master/1692792,Funk / Soul|Hip Hop|Pop,Contemporary R&B|Disco|Funk|Pop Rap|Soul
Kakigori Galaxy Astronaut,Demondice,2019,https://www.discogs.com/master/2308129,Hip Hop|Pop,Pop Rap
Nine,Blink-182,2019,https://www.discogs.com/master/1607996,Rock,Pop Punk
Scenery,Snail's House,2019,https://www.discogs.com/release/13307602,Electronic,Downtempo|Instrumental
Strange Fiction,Demondice,2019,https://www.discogs.com/release/17635738,Hip Hop|Pop,Pop Rap
The Legend of Zelda: A Link to the Past,Koji Kondo,2019,https://www.discogs.com/master/1526943,Electronic|Stage & Screen,Chiptune|Soundtrack|Video Game Music
Utamonogatari (Monogatari Series Theme Songs Compilation Album LP Box),Various,2019,https://www.discogs.com/release/14574043,Pop|Stage & Screen,J-pop
Zuu,Denzel Curry,2019,https://www.discogs.com/master/1573890,Hip Hop,Gangsta|Hardcore Hip-Hop|Trap
3.15.20,Childish Gambino,2020,https://www.discogs.com/master/1705494,Electronic|Funk / Soul|Hip Hop,Contemporary R&B|Downtempo|Leftfield|Neo Soul
Alkatraz,Demondice,2020,https://www.discogs.com/release/15447293,Electronic|Hip Hop,Electro Swing
Dead Beats,Mori Calliope,2020,https://www.discogs.com/release/17921032,Hip Hop,Pop Rap
Legends Never Die,Juice WRLD,2020,https://www.discogs.com/master/1819002,Hip Hop,
return to a world of love,Trial of the Golden Witch,2020,,Hip Hop,
Donda,Kanye West,2021,https://www.discogs.com/master/2275909,Hip Hop,
Kura Kura,Twice,2021,https://www.discogs.com/release/19039126,Pop,J-pop|K-pop
Montero,Lil Nas X,2021,https://www.discogs.com/release/20261488,Hip Hop|Pop|Rock,Alternative Rock|Contemporary R&B|Pop Rap|Pop Rock|Trap
Planet Her,Doja Cat,2021,https://www.discogs.com/master/2189101,Funk / Soul|Hip Hop|Pop,Contemporary R&B|Dance-pop|Pop Rap
Scaled And Icy,Twenty One Pilots,2021,https://www.discogs.com/master/2136136,Pop|Rock,Indie Pop
Sob Rock,John Mayer,2021,https://www.discogs.com/master/2214418,Pop|Rock,Indie Pop
Sour,Olivia Rodrigo,2021,https://www.discogs.com/master/2136718,Pop,
the melodic blue,Baby Keem,2021,https://www.discogs.com/release/20183992,Hip Hop|Pop,Trap
Your Mori.,Mori Calliope,2021,https://www.discogs.com/master/2299642,Hip Hop,
